model,gene_id,kegg_orthology,ecnumber,subsystem,description,isHuman,seedID,genome_accession,ncbiid,ko_description
Streptococcus_pneumoniae_G54,g.1878.peg.2172,K00850,2.7.1.11,Glycolysis/gluconeogenesis,Phosphofructokinase,False,rxn02314,GCF_000019825.1,512566,6-phosphofructokinase 1 [EC:2.7.1.11]
Streptococcus_pneumoniae_G54,g.1878.peg.2172,K00917,2.7.1.11,Glycolysis/gluconeogenesis,Phosphofructokinase,False,rxn02314,GCF_000019825.1,512566,tagatose 6-phosphate kinase [EC:2.7.1.144]
Streptococcus_pneumoniae_G54,g.1878.peg.2172,K16370,2.7.1.11,Glycolysis/gluconeogenesis,Phosphofructokinase,False,rxn02314,GCF_000019825.1,512566,6-phosphofructokinase 2 [EC:2.7.1.11]
Streptococcus_pneumoniae_G54,g.1878.peg.2172,K00850,2.7.1.11,Pentose phosphate pathway,ATPSedoheptulose 7-phosphate 1-phosphotransferase,False,rxn01343,GCF_000019825.1,512566,6-phosphofructokinase 1 [EC:2.7.1.11]
Streptococcus_pneumoniae_G54,g.1878.peg.2222,K00873,2.7.1.40,Glycolysis/gluconeogenesis,Pyruvate Kinase,True,rxn00148,GCF_000019825.1,512566,pyruvate kinase [EC:2.7.1.40]
Streptococcus_pneumoniae_G54,g.1878.peg.2222,K12406,2.7.1.40,Glycolysis/gluconeogenesis,Pyruvate Kinase,True,rxn00148,GCF_000019825.1,512566,pyruvate kinase isozymes R/L [EC:2.7.1.40]
Streptococcus_pneumoniae_G54,g.1878.peg.1869,,,Cell wall biosynthesis,D-alanine-polyphosphoribitol ligase,False,rxn10191,GCF_000019825.1,512566,
Streptococcus_pneumoniae_G54,g.1878.peg.1715,,,Cell wall biosynthesis,D-alanine-polyphosphoribitol ligase,False,rxn10191,GCF_000019825.1,512566,
Bifidobacterium_longum_E18,1322347.3.peg.832,K00322,1.6.1.1,NAD metabolism,NAD(P) transhydrogenase (B-specific),False,rxn00083,GCF_000497735.1,1322347,NAD(P) transhydrogenase [EC:1.6.1.1]
Bifidobacterium_longum_E18,1322347.3.peg.832,K00323,1.6.1.1,NAD metabolism,NAD(P) transhydrogenase (B-specific),False,rxn00083,GCF_000497735.1,1322347,proton-translocating NAD(P)+ transhydrogenase [EC:7.1.1.1]
Bifidobacterium_longum_E18,1322347.3.peg.832,K00324,1.6.1.1,NAD metabolism,NAD(P) transhydrogenase (B-specific),False,rxn00083,GCF_000497735.1,1322347,proton-translocating NAD(P)+ transhydrogenase subunit alpha [EC:7.1.1.1]
Bifidobacterium_longum_E18,1322347.3.peg.832,K00325,1.6.1.1,NAD metabolism,NAD(P) transhydrogenase (B-specific),False,rxn00083,GCF_000497735.1,1322347,proton-translocating NAD(P)+ transhydrogenase subunit beta [EC:7.1.1.1]
Bifidobacterium_longum_E18,1322347.3.peg.832,K00322,1.6.1.1,NAD metabolism,NAD(P) transhydrogenase,False,rxn10125,GCF_000497735.1,1322347,NAD(P) transhydrogenase [EC:1.6.1.1]
Bifidobacterium_longum_E18,1322347.3.peg.1075,K01902,6.2.1.5,Citric acid cycle,Succinyl-CoA synthetase (ADP-forming),False,rxn00285,GCF_000497735.1,1322347,succinyl-CoA synthetase alpha subunit [EC:6.2.1.5]
Bifidobacterium_longum_E18,1322347.3.peg.1075,K01903,6.2.1.5,Citric acid cycle,Succinyl-CoA synthetase (ADP-forming),False,rxn00285,GCF_000497735.1,1322347,succinyl-CoA synthetase beta subunit [EC:6.2.1.5]
Bifidobacterium_longum_E18,1322347.3.peg.716,K01916,"6.3.1.5, 6.3.5.1",NAD metabolism,NAD synthase (nh3),False,rxn00138,GCF_000497735.1,1322347,NAD+ synthase [EC:6.3.1.5]
Bifidobacterium_longum_E18,1322347.3.peg.716,K01950,6.3.5.1,NAD metabolism,NAD Synthase (Glutamine-Hydrolysing),True,rxn00190,GCF_000497735.1,1322347,NAD+ synthase (glutamine-hydrolysing) [EC:6.3.5.1]
Bifidobacterium_longum_E18,1322347.3.peg.1331,K02563,2.4.1.227,Cell wall biosynthesis,UDP-N-acetylglucosamine-N-acetylmuramyl-(pentapeptide)pyrophosphoryl-undecaprenol N-acetylglucosamine transferase,False,rxn03933,GCF_000497735.1,1322347,UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase [EC:2.4.1.227]
Bifidobacterium_longum_E18,1322347.3.peg.1331,K02563,2.4.1.227,Cell wall biosynthesis,UDP-N-acetylglucosamine-N-acetylmuramyl-(pentapeptide)pyrophosphoryl-undecaprenol N-acetylglucosamine transferase,False,rxn03408,GCF_000497735.1,1322347,UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase [EC:2.4.1.227]
Bifidobacterium_longum_E18,1322347.3.peg.1336,K01928,6.3.2.13,Cell wall biosynthesis,"UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimelate synthetase",False,rxn02011,GCF_000497735.1,1322347,"UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase [EC:6.3.2.13]"
Bifidobacterium_longum_E18,1322347.3.peg.1336,K15792,6.3.2.13,Cell wall biosynthesis,"UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimelate synthetase",False,rxn02011,GCF_000497735.1,1322347,MurE/MurF fusion protein [EC:6.3.2.13 6.3.2.10]
Bifidobacterium_longum_E18,1322347.3.peg.114,K00053,1.1.1.86,"Valine, leucine, and isoleucine metabolism","(R)-2,3-Dihydroxy-3-methylpentanoate:NADP+ oxidoreductase",False,rxn03435,GCF_000497735.1,1322347,ketol-acid reductoisomerase [EC:1.1.1.86]
Bifidobacterium_longum_E18,1322347.3.peg.114,K00053,"1.1.1.86, 5.4.99.3","Valine, leucine, and isoleucine metabolism",(S)-2-Aceto-2-hydroxybutanoate isomerase,False,rxn03436,GCF_000497735.1,1322347,ketol-acid reductoisomerase [EC:1.1.1.86]
Bifidobacterium_longum_E18,1322347.3.peg.114,K00053,"5.4.99.3,1.1.1.86","Valine, leucine, and isoleucine metabolism",(S)-2-Acetolactate isomerase,False,rxn02187,GCF_000497735.1,1322347,ketol-acid reductoisomerase [EC:1.1.1.86]
Bifidobacterium_longum_E18,1322347.3.peg.114,K00077,1.1.1.169,CoA synthesis,2 dehydropantoate 2 reductase,False,rxn01790,GCF_000497735.1,1322347,2-dehydropantoate 2-reductase [EC:1.1.1.169]
Bifidobacterium_longum_E18,1322347.3.peg.114,K00053,1.1.1.86,"Valine, leucine, and isoleucine metabolism","Ketol-acid reductoisomerase (2,3-dihydroxy-3-methylbutanoate)",False,rxn02186,GCF_000497735.1,1322347,ketol-acid reductoisomerase [EC:1.1.1.86]
Bifidobacterium_longum_E18,1322347.3.peg.114,K00053,1.1.1.86,"Valine, leucine, and isoleucine metabolism","Ketol-acid reductoisomerase (2,3-dihydroxy-3-methylbutanoate)",False,rxn03068,GCF_000497735.1,1322347,ketol-acid reductoisomerase [EC:1.1.1.86]
Bifidobacterium_longum_E18,1322347.3.peg.612,K00858,2.7.1.23,NAD metabolism,NAD Kinase,True,rxn00077,GCF_000497735.1,1322347,NAD+ kinase [EC:2.7.1.23]
Bifidobacterium_longum_E18,1322347.3.peg.612,K00858,2.7.1.23,NAD metabolism,NAD kinase (dTTP),False,rxn10060,GCF_000497735.1,1322347,NAD+ kinase [EC:2.7.1.23]
Bifidobacterium_longum_E18,1322347.3.peg.1363,K01512,3.6.1.7,Glycolysis/gluconeogenesis,Acylphosphatase,True,rxn01103,GCF_000497735.1,1322347,acylphosphatase [EC:3.6.1.7]
Bifidobacterium_longum_E18,1322347.3.peg.1363,K01512,3.6.1.7,Pyruvate metabolism,Acylphosphatase (2),False,rxn00227,GCF_000497735.1,1322347,acylphosphatase [EC:3.6.1.7]
Bifidobacterium_longum_E18,1322347.3.peg.1384,,,Thiamine metabolism, 4-amino-5-hydroxymethyl-2-methylpyrimidine synthetase,False,rxn09997,GCF_000497735.1,1322347,
Bifidobacterium_longum_E18,1322347.3.peg.1384,K00788,2.5.1.3,Thiamine metabolism,Thiamine-phosphate diphosphorylase,False,rxn02305,GCF_000497735.1,1322347,thiamine-phosphate pyrophosphorylase [EC:2.5.1.3]
Bifidobacterium_longum_E18,1322347.3.peg.1384,K14153,2.5.1.3,Thiamine metabolism,Thiamine-phosphate diphosphorylase,False,rxn02305,GCF_000497735.1,1322347,hydroxymethylpyrimidine kinase / phosphomethylpyrimidine kinase / thiamine-phosphate diphosphorylase [EC:2.7.1.49 2.7.4.7 2.5.1.3]
Bifidobacterium_longum_E18,1322347.3.peg.1384,K14154,2.5.1.3,Thiamine metabolism,Thiamine-phosphate diphosphorylase,False,rxn02305,GCF_000497735.1,1322347,thiamine-phosphate diphosphorylase / hydroxyethylthiazole kinase [EC:2.5.1.3 2.7.1.50]
Bifidobacterium_longum_E18,565040.3.peg.1742,K01835,"5.4.2.2, 5.4.2.5, 5.4.2.8",Glycolysis/gluconeogenesis,Phosphoglucomutase,True,rxn00704,GCF_000497735.1,1322347,phosphoglucomutase [EC:5.4.2.2]
Bifidobacterium_longum_E18,565040.3.peg.1742,K15778,"5.4.2.2, 5.4.2.5, 5.4.2.8",Glycolysis/gluconeogenesis,Phosphoglucomutase,True,rxn00704,GCF_000497735.1,1322347,phosphomannomutase / phosphoglucomutase [EC:5.4.2.8 5.4.2.2]
Bifidobacterium_longum_E18,565040.3.peg.1742,K15779,"5.4.2.2, 5.4.2.5, 5.4.2.8",Glycolysis/gluconeogenesis,Phosphoglucomutase,True,rxn00704,GCF_000497735.1,1322347,phosphoglucomutase / phosphopentomutase [EC:5.4.2.2 5.4.2.7]
Bifidobacterium_longum_E18,1322347.3.peg.254,K02111,3.6.3.14,Energy metabolism,ATP synthase (four protons for one ATP),False,rxn10042,GCF_000497735.1,1322347,F-type H+/Na+-transporting ATPase subunit alpha [EC:7.1.2.2 7.2.2.1]
Bifidobacterium_longum_E18,1322347.3.peg.254,K02112,3.6.3.14,Energy metabolism,ATP synthase (four protons for one ATP),False,rxn10042,GCF_000497735.1,1322347,F-type H+/Na+-transporting ATPase subunit beta [EC:7.1.2.2 7.2.2.1]
Bifidobacterium_longum_E18,1322347.3.peg.255,K02111,3.6.3.14,Energy metabolism,ATP synthase (four protons for one ATP),False,rxn10042,GCF_000497735.1,1322347,F-type H+/Na+-transporting ATPase subunit alpha [EC:7.1.2.2 7.2.2.1]
Bifidobacterium_longum_E18,1322347.3.peg.255,K02112,3.6.3.14,Energy metabolism,ATP synthase (four protons for one ATP),False,rxn10042,GCF_000497735.1,1322347,F-type H+/Na+-transporting ATPase subunit beta [EC:7.1.2.2 7.2.2.1]
Bifidobacterium_longum_E18,1322347.3.peg.689,K01834,"5.4.2.1, 5.4.2.11, 5.4.2.12",Glycolysis/gluconeogenesis,Phosphoglycerate Mutase,True,rxn01106,GCF_000497735.1,1322347,"2,3-bisphosphoglycerate-dependent phosphoglycerate mutase [EC:5.4.2.11]"
Bifidobacterium_longum_E18,1322347.3.peg.689,K15633,"5.4.2.1, 5.4.2.11, 5.4.2.12",Glycolysis/gluconeogenesis,Phosphoglycerate Mutase,True,rxn01106,GCF_000497735.1,1322347,"2,3-bisphosphoglycerate-independent phosphoglycerate mutase [EC:5.4.2.12]"
Bifidobacterium_longum_E18,1322347.3.peg.689,K15634,"5.4.2.1, 5.4.2.11, 5.4.2.12",Glycolysis/gluconeogenesis,Phosphoglycerate Mutase,True,rxn01106,GCF_000497735.1,1322347,"2,3-bisphosphoglycerate-dependent phosphoglycerate mutase [EC:5.4.2.11]"
Bifidobacterium_longum_E18,1322347.3.peg.689,K15635,"5.4.2.1, 5.4.2.11, 5.4.2.12",Glycolysis/gluconeogenesis,Phosphoglycerate Mutase,True,rxn01106,GCF_000497735.1,1322347,"2,3-bisphosphoglycerate-independent phosphoglycerate mutase [EC:5.4.2.12]"
Bifidobacterium_longum_E18,1322347.3.peg.689,K01837,"5.4.2.1, 5.4.2.11, 5.4.2.12",Glycolysis/gluconeogenesis,Phosphoglycerate Mutase,True,rxn01106,GCF_000497735.1,1322347,bisphosphoglycerate/phosphoglycerate mutase [EC:5.4.2.4 5.4.2.11]
Bifidobacterium_longum_E18,1322347.3.peg.491,K00777,2.4.2.-,Vitamin B6 metabolism,Pyridoxine biosynthesis glutamine amidotransferase,False,rxn05144,GCF_000497735.1,1322347,queuine tRNA-ribosyltransferase catalytic subunit [EC:2.4.2.64]
Bifidobacterium_longum_E18,1322347.3.peg.1936,K01790,5.1.3.13,Nucleotide sugar metabolism,"DTDP-4-Dehydrorhamnose 3, 5-Epimerase",True,rxn02000,GCF_000497735.1,1322347,"dTDP-4-dehydrorhamnose 3,5-epimerase [EC:5.1.3.13]"
Bifidobacterium_longum_E18,1322347.3.peg.1936,K00067,1.1.1.133,Lipopolysaccharide biosynthesis,"DTDP-4-dehydrorhamnose reductase, reversible",False,rxn02003,GCF_000497735.1,1322347,dTDP-4-dehydrorhamnose reductase [EC:1.1.1.133]
Bifidobacterium_longum_E18,1322347.3.peg.579,K00382,1.8.1.4,"Glycine, serine, alanine and threonine metabolism",Glycine-cleavage complex,False,rxn06493,GCF_000497735.1,1322347,dihydrolipoyl dehydrogenase [EC:1.8.1.4]
Bifidobacterium_longum_E18,1322347.3.peg.579,K00382,1.8.1.4,Glycolysis/gluconeogenesis,Pyruvate dehydrogenase (dihydrolipoamide dehydrogenase),False,rxn01241,GCF_000497735.1,1322347,dihydrolipoyl dehydrogenase [EC:1.8.1.4]
Bifidobacterium_longum_E18,1322347.3.peg.1479,K01119,3.1.4.16,Nucleotide interconversion,"2,3-Cyclic UMP 3-nucleotidohydrolase",False,rxn02522,GCF_000497735.1,1322347,"2',3'-cyclic-nucleotide 2'-phosphodiesterase / 3'-nucleotidase [EC:3.1.4.16 3.1.3.6]"
Bifidobacterium_longum_E18,1322347.3.peg.1479,K01119,3.1.4.16,Nucleotide interconversion,"2,3-Cyclic CMP 3-nucleotidohydrolase",False,rxn02762,GCF_000497735.1,1322347,"2',3'-cyclic-nucleotide 2'-phosphodiesterase / 3'-nucleotidase [EC:3.1.4.16 3.1.3.6]"
Bifidobacterium_longum_E18,1322347.3.peg.1479,K01119,3.1.4.16,Nucleotide interconversion,"2,3-Cyclic AMP 3-nucleotidohydrolase",False,rxn02521,GCF_000497735.1,1322347,"2',3'-cyclic-nucleotide 2'-phosphodiesterase / 3'-nucleotidase [EC:3.1.4.16 3.1.3.6]"
Bifidobacterium_longum_E18,1322347.3.peg.1479,K01119,3.1.4.16,Nucleotide interconversion,"2,3-Cyclic GMP 3-nucleotidohydrolase",False,rxn03483,GCF_000497735.1,1322347,"2',3'-cyclic-nucleotide 2'-phosphodiesterase / 3'-nucleotidase [EC:3.1.4.16 3.1.3.6]"
Bifidobacterium_longum_E18,1322347.3.peg.1479,K01081,"3.1.3.-, 3.1.3.5",NAD metabolism,Nicotinate D-Ribonucleotide Phosphohydrolase,True,rxn02400,GCF_000497735.1,1322347,5'-nucleotidase [EC:3.1.3.5]
Bifidobacterium_longum_E18,1322347.3.peg.1479,K03787,"3.1.3.-, 3.1.3.5",NAD metabolism,Nicotinate D-Ribonucleotide Phosphohydrolase,True,rxn02400,GCF_000497735.1,1322347,5'/3'-nucleotidase [EC:3.1.3.5 3.1.3.6]
Bifidobacterium_longum_E18,1322347.3.peg.1479,K08722,"3.1.3.-, 3.1.3.5",NAD metabolism,Nicotinate D-Ribonucleotide Phosphohydrolase,True,rxn02400,GCF_000497735.1,1322347,5'-deoxynucleotidase [EC:3.1.3.89]
Bifidobacterium_longum_E18,1322347.3.peg.1479,K08723,"3.1.3.-, 3.1.3.5",NAD metabolism,Nicotinate D-Ribonucleotide Phosphohydrolase,True,rxn02400,GCF_000497735.1,1322347,pyrimidine 5'-nucleotidase [EC:3.1.3.-]
Bifidobacterium_longum_E18,1322347.3.peg.1479,K11751,"3.1.3.-, 3.1.3.5",NAD metabolism,Nicotinate D-Ribonucleotide Phosphohydrolase,True,rxn02400,GCF_000497735.1,1322347,5'-nucleotidase / UDP-sugar diphosphatase [EC:3.1.3.5 3.6.1.45]
Bifidobacterium_longum_E18,1322347.3.peg.1479,K01081,"3.1.3.5, 3.1.3.89",Pyrimidine catabolism,5'-Nucleotidase (dUMP),True,rxn01521,GCF_000497735.1,1322347,5'-nucleotidase [EC:3.1.3.5]
Bifidobacterium_longum_E18,1322347.3.peg.1479,K01081,3.1.3.5,Nucleotide interconversion,5'-Nucleotidase (XMP),True,rxn01961,GCF_000497735.1,1322347,5'-nucleotidase [EC:3.1.3.5]
Bifidobacterium_longum_E18,1322347.3.peg.1479,K03787,3.1.3.5,Nucleotide interconversion,5'-Nucleotidase (XMP),True,rxn01961,GCF_000497735.1,1322347,5'/3'-nucleotidase [EC:3.1.3.5 3.1.3.6]
Bifidobacterium_longum_E18,1322347.3.peg.1479,K08722,3.1.3.5,Nucleotide interconversion,5'-Nucleotidase (XMP),True,rxn01961,GCF_000497735.1,1322347,5'-deoxynucleotidase [EC:3.1.3.89]
Bifidobacterium_longum_E18,1322347.3.peg.1479,K08723,3.1.3.5,Nucleotide interconversion,5'-Nucleotidase (XMP),True,rxn01961,GCF_000497735.1,1322347,pyrimidine 5'-nucleotidase [EC:3.1.3.-]
Bifidobacterium_longum_E18,1322347.3.peg.1479,K11751,3.1.3.5,Nucleotide interconversion,5'-Nucleotidase (XMP),True,rxn01961,GCF_000497735.1,1322347,5'-nucleotidase / UDP-sugar diphosphatase [EC:3.1.3.5 3.6.1.45]
Bifidobacterium_longum_E18,1322347.3.peg.1479,K01081,"3.1.3.5, 3.1.3.99",Purine catabolism,5'-Nucleotidase (IMP),True,rxn00831,GCF_000497735.1,1322347,5'-nucleotidase [EC:3.1.3.5]
Bifidobacterium_longum_E18,1322347.3.peg.1479,K03787,"3.1.3.5, 3.1.3.99",Purine catabolism,5'-Nucleotidase (IMP),True,rxn00831,GCF_000497735.1,1322347,5'/3'-nucleotidase [EC:3.1.3.5 3.1.3.6]
Bifidobacterium_longum_E18,1322347.3.peg.1479,K08722,"3.1.3.5, 3.1.3.99",Purine catabolism,5'-Nucleotidase (IMP),True,rxn00831,GCF_000497735.1,1322347,5'-deoxynucleotidase [EC:3.1.3.89]
Bifidobacterium_longum_E18,1322347.3.peg.1479,K08723,"3.1.3.5, 3.1.3.99",Purine catabolism,5'-Nucleotidase (IMP),True,rxn00831,GCF_000497735.1,1322347,pyrimidine 5'-nucleotidase [EC:3.1.3.-]
Bifidobacterium_longum_E18,1322347.3.peg.1479,K11751,"3.1.3.5, 3.1.3.99",Purine catabolism,5'-Nucleotidase (IMP),True,rxn00831,GCF_000497735.1,1322347,5'-nucleotidase / UDP-sugar diphosphatase [EC:3.1.3.5 3.6.1.45]
Bifidobacterium_longum_E18,1322347.3.peg.1479,K01081,3.1.3.5,Pyrimidine catabolism,5'-Nucleotidase (UMP),True,rxn00708,GCF_000497735.1,1322347,5'-nucleotidase [EC:3.1.3.5]
Bifidobacterium_longum_E18,1322347.3.peg.1479,K01081,"3.1.3.5, 3.1.3.89",Pyrimidine catabolism, 5'-Nucleotidase (dCMP),True,rxn01218,GCF_000497735.1,1322347,5'-nucleotidase [EC:3.1.3.5]
Bifidobacterium_longum_E18,1322347.3.peg.1479,K03787,"3.1.3.5, 3.1.3.89",Pyrimidine catabolism, 5'-Nucleotidase (dCMP),True,rxn01218,GCF_000497735.1,1322347,5'/3'-nucleotidase [EC:3.1.3.5 3.1.3.6]
Bifidobacterium_longum_E18,1322347.3.peg.1479,K08722,"3.1.3.5, 3.1.3.89",Pyrimidine catabolism, 5'-Nucleotidase (dCMP),True,rxn01218,GCF_000497735.1,1322347,5'-deoxynucleotidase [EC:3.1.3.89]
Bifidobacterium_longum_E18,1322347.3.peg.1479,K08723,"3.1.3.5, 3.1.3.89",Pyrimidine catabolism, 5'-Nucleotidase (dCMP),True,rxn01218,GCF_000497735.1,1322347,pyrimidine 5'-nucleotidase [EC:3.1.3.-]
Bifidobacterium_longum_E18,1322347.3.peg.1479,K11751,"3.1.3.5, 3.1.3.89",Pyrimidine catabolism, 5'-Nucleotidase (dCMP),True,rxn01218,GCF_000497735.1,1322347,5'-nucleotidase / UDP-sugar diphosphatase [EC:3.1.3.5 3.6.1.45]
Bifidobacterium_longum_E18,1322347.3.peg.1479,K01081,"3.1.3.5, 3.1.3.91",Pyrimidine catabolism,5'-Nucleotidase (CMP),True,rxn00363,GCF_000497735.1,1322347,5'-nucleotidase [EC:3.1.3.5]
Bifidobacterium_longum_E18,1322347.3.peg.1479,K03787,"3.1.3.5, 3.1.3.91",Pyrimidine catabolism,5'-Nucleotidase (CMP),True,rxn00363,GCF_000497735.1,1322347,5'/3'-nucleotidase [EC:3.1.3.5 3.1.3.6]
Bifidobacterium_longum_E18,1322347.3.peg.1479,K08722,"3.1.3.5, 3.1.3.91",Pyrimidine catabolism,5'-Nucleotidase (CMP),True,rxn00363,GCF_000497735.1,1322347,5'-deoxynucleotidase [EC:3.1.3.89]
Bifidobacterium_longum_E18,1322347.3.peg.1479,K08723,"3.1.3.5, 3.1.3.91",Pyrimidine catabolism,5'-Nucleotidase (CMP),True,rxn00363,GCF_000497735.1,1322347,pyrimidine 5'-nucleotidase [EC:3.1.3.-]
Bifidobacterium_longum_E18,1322347.3.peg.1479,K11751,"3.1.3.5, 3.1.3.91",Pyrimidine catabolism,5'-Nucleotidase (CMP),True,rxn00363,GCF_000497735.1,1322347,5'-nucleotidase / UDP-sugar diphosphatase [EC:3.1.3.5 3.6.1.45]
Bifidobacterium_longum_E18,1322347.3.peg.1479,K01081,"3.1.3.35, 3.1.3.5, 3.1.3.89",Pyrimidine catabolism,5'-Nucleotidase (dTMP),True,rxn01145,GCF_000497735.1,1322347,5'-nucleotidase [EC:3.1.3.5]
Bifidobacterium_longum_E18,1322347.3.peg.1479,K03787,"3.1.3.35, 3.1.3.5, 3.1.3.89",Pyrimidine catabolism,5'-Nucleotidase (dTMP),True,rxn01145,GCF_000497735.1,1322347,5'/3'-nucleotidase [EC:3.1.3.5 3.1.3.6]
Bifidobacterium_longum_E18,1322347.3.peg.1479,K08722,"3.1.3.35, 3.1.3.5, 3.1.3.89",Pyrimidine catabolism,5'-Nucleotidase (dTMP),True,rxn01145,GCF_000497735.1,1322347,5'-deoxynucleotidase [EC:3.1.3.89]
Bifidobacterium_longum_E18,1322347.3.peg.1479,K08723,"3.1.3.35, 3.1.3.5, 3.1.3.89",Pyrimidine catabolism,5'-Nucleotidase (dTMP),True,rxn01145,GCF_000497735.1,1322347,pyrimidine 5'-nucleotidase [EC:3.1.3.-]
Bifidobacterium_longum_E18,1322347.3.peg.1479,K11751,"3.1.3.35, 3.1.3.5, 3.1.3.89",Pyrimidine catabolism,5'-Nucleotidase (dTMP),True,rxn01145,GCF_000497735.1,1322347,5'-nucleotidase / UDP-sugar diphosphatase [EC:3.1.3.5 3.6.1.45]
Bifidobacterium_longum_E18,1322347.3.peg.1479,K01081,,Vitamin B2 metabolism,5-Nucleotidase (dTMP),True,rxn01670,GCF_000497735.1,1322347,5'-nucleotidase [EC:3.1.3.5]
Bifidobacterium_longum_E18,1322347.3.peg.1479,K03787,,Vitamin B2 metabolism,5-Nucleotidase (dTMP),True,rxn01670,GCF_000497735.1,1322347,5'/3'-nucleotidase [EC:3.1.3.5 3.1.3.6]
Bifidobacterium_longum_E18,1322347.3.peg.1479,K08722,,Vitamin B2 metabolism,5-Nucleotidase (dTMP),True,rxn01670,GCF_000497735.1,1322347,5'-deoxynucleotidase [EC:3.1.3.89]
Bifidobacterium_longum_E18,1322347.3.peg.1479,K08723,,Vitamin B2 metabolism,5-Nucleotidase (dTMP),True,rxn01670,GCF_000497735.1,1322347,pyrimidine 5'-nucleotidase [EC:3.1.3.-]
Bifidobacterium_longum_E18,1322347.3.peg.1479,K11751,,Vitamin B2 metabolism,5-Nucleotidase (dTMP),True,rxn01670,GCF_000497735.1,1322347,5'-nucleotidase / UDP-sugar diphosphatase [EC:3.1.3.5 3.6.1.45]
Bifidobacterium_longum_E18,1322347.3.peg.1479,K01081,"3.1.3.5, 3.1.3.89",Nucleotide interconversion,5'-Nucleotidase (dAMP),True,rxn01507,GCF_000497735.1,1322347,5'-nucleotidase [EC:3.1.3.5]
Bifidobacterium_longum_E18,1322347.3.peg.1479,K03787,"3.1.3.5, 3.1.3.89",Nucleotide interconversion,5'-Nucleotidase (dAMP),True,rxn01507,GCF_000497735.1,1322347,5'/3'-nucleotidase [EC:3.1.3.5 3.1.3.6]
Bifidobacterium_longum_E18,1322347.3.peg.1479,K08722,"3.1.3.5, 3.1.3.89",Nucleotide interconversion,5'-Nucleotidase (dAMP),True,rxn01507,GCF_000497735.1,1322347,5'-deoxynucleotidase [EC:3.1.3.89]
Bifidobacterium_longum_E18,1322347.3.peg.1479,K08723,"3.1.3.5, 3.1.3.89",Nucleotide interconversion,5'-Nucleotidase (dAMP),True,rxn01507,GCF_000497735.1,1322347,pyrimidine 5'-nucleotidase [EC:3.1.3.-]
Bifidobacterium_longum_E18,1322347.3.peg.1479,K11751,"3.1.3.5, 3.1.3.89",Nucleotide interconversion,5'-Nucleotidase (dAMP),True,rxn01507,GCF_000497735.1,1322347,5'-nucleotidase / UDP-sugar diphosphatase [EC:3.1.3.5 3.6.1.45]
Bifidobacterium_longum_E18,1322347.3.peg.1479,K01081,3.1.3.5,Nucleotide interconversion,5'-Nucleotidase (AMP),True,rxn00132,GCF_000497735.1,1322347,5'-nucleotidase [EC:3.1.3.5]
Bifidobacterium_longum_E18,1322347.3.peg.1479,K03787,3.1.3.5,Nucleotide interconversion,5'-Nucleotidase (AMP),True,rxn00132,GCF_000497735.1,1322347,5'/3'-nucleotidase [EC:3.1.3.5 3.1.3.6]
Bifidobacterium_longum_E18,1322347.3.peg.1479,K08722,3.1.3.5,Nucleotide interconversion,5'-Nucleotidase (AMP),True,rxn00132,GCF_000497735.1,1322347,5'-deoxynucleotidase [EC:3.1.3.89]
